Person,System,EntitlementName,PermissionConfigurationDisplayName,LastChangedOn
Bram Kalisvaart (500203),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,08/22/2025 03:28:00
Bram Kalisvaart (500203),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,05/17/2026 19:59:00
Bram Kalisvaart (500203),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/17/2026 15:23:00
Bram Kalisvaart (500203),Microsoft Active Directory,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),,05/07/2025 20:24:00
Bram Kalisvaart (500203),Microsoft Active Directory,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),,12/28/2025 17:54:00
Bram Kalisvaart (500203),Microsoft Active Directory,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),,05/12/2026 15:59:00
Bram Kalisvaart (500203),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),,05/19/2025 22:00:00
Bram Kalisvaart (500203),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,02/12/2026 17:57:00
Bram Kalisvaart (500203),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,07/07/2026 16:18:00
Bram Kalisvaart (500203),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),,01/29/2026 13:13:00
Pien Dijkgraaf (500204),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,07/08/2026 07:51:00
Pien Dijkgraaf (500204),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,05/03/2025 02:00:00
Pien Dijkgraaf (500204),Microsoft Active Directory,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),,07/06/2025 18:14:00
Pien Dijkgraaf (500204),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,07/29/2026 23:19:00
Pien Dijkgraaf (500204),Microsoft Active Directory,FS-HRM02-RW (avo.local/Demo/Groups/FS-HRM02-RW),,05/31/2025 09:07:00
Pien Dijkgraaf (500204),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,11/28/2025 14:00:00
Vera Jonker (500205),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,10/20/2025 14:18:00
Vera Jonker (500205),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,01/12/2026 16:01:00
Vera Jonker (500205),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,02/06/2026 14:25:00
Vera Jonker (500205),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,08/05/2025 06:29:00
Vera Jonker (500205),Microsoft Active Directory,FS-CA010-RW (avo.local/Demo/Groups/FS-CA010-RW),,02/01/2026 13:33:00
Vera Jonker (500205),Microsoft Active Directory,TEAM-CA010 (avo.local/Demo/Groups/TEAM-CA010),,01/18/2026 20:40:00
Vera Jonker (500205),Microsoft Active Directory,MBX-CA010 (avo.local/Demo/Groups/MBX-CA010),,04/17/2026 14:16:00
Pien Kalisvaart (500206),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,04/04/2025 03:51:00
Pien Kalisvaart (500206),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/16/2026 16:53:00
Pien Kalisvaart (500206),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,03/30/2026 04:08:00
Pien Kalisvaart (500206),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,06/20/2025 15:30:00
Pien Kalisvaart (500206),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,08/12/2025 22:58:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,07/18/2025 07:32:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,01/10/2026 08:10:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,12/26/2025 08:42:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,03/23/2025 00:19:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,04/02/2025 15:30:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,06/02/2026 20:45:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),,11/18/2025 17:43:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,TEAM-CB12 (avo.local/Demo/Groups/TEAM-CB12),,03/19/2026 08:40:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,06/16/2026 09:08:00
Gijs Vroegindeweij (500207),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,03/25/2026 13:29:00
Cato Pronk (500208),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,12/01/2025 00:42:00
Cato Pronk (500208),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,04/03/2026 13:25:00
Cato Pronk (500208),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,02/04/2026 08:12:00
Cato Pronk (500208),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,04/28/2026 06:13:00
Cato Pronk (500208),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,02/04/2026 01:41:00
Cato Pronk (500208),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,03/18/2026 17:10:00
Cato Pronk (500208),Microsoft Active Directory,APP-FIN01-Portal (avo.local/Demo/Groups/APP-FIN01-Portal),,03/21/2026 02:01:00
Cato Pronk (500208),Microsoft Active Directory,FS-FIN01-RO (avo.local/Demo/Groups/FS-FIN01-RO),,05/28/2026 10:54:00
Cato Pronk (500208),Microsoft Active Directory,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),,03/26/2025 06:47:00
Mila Vroegindeweij (500209),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,03/24/2026 01:56:00
Mila Vroegindeweij (500209),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,04/21/2025 04:27:00
Mila Vroegindeweij (500209),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/02/2025 06:34:00
Mila Vroegindeweij (500209),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,07/19/2026 07:24:00
Mila Vroegindeweij (500209),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,06/10/2025 21:39:00
Finn Zomerdijk (500210),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,12/12/2025 04:09:00
Finn Zomerdijk (500210),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/18/2025 17:29:00
Finn Zomerdijk (500210),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,07/19/2025 00:14:00
Finn Zomerdijk (500210),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,06/22/2025 17:13:00
Finn Zomerdijk (500210),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,06/28/2026 16:45:00
Finn Zomerdijk (500210),Microsoft Active Directory,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),,07/03/2025 06:02:00
Finn Zomerdijk (500210),Microsoft Active Directory,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,07/24/2026 22:10:00
Finn Zomerdijk (500210),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,06/20/2026 14:32:00
Noa Berkhout (500211),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,10/07/2025 03:22:00
Noa Berkhout (500211),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,12/06/2025 08:11:00
Noa Berkhout (500211),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/11/2025 00:00:00
Noa Berkhout (500211),Microsoft Active Directory,FS-FIN01-RO (avo.local/Demo/Groups/FS-FIN01-RO),,04/08/2025 14:11:00
Noa Berkhout (500211),Microsoft Active Directory,TEAM-FIN01 (avo.local/Demo/Groups/TEAM-FIN01),,10/26/2025 13:08:00
Noa Berkhout (500211),Microsoft Active Directory,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),,02/12/2026 23:13:00
Noa Berkhout (500211),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,08/01/2026 01:53:00
Roos Kalisvaart (500212),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,12/03/2025 01:02:00
Roos Kalisvaart (500212),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/02/2025 07:44:00
Roos Kalisvaart (500212),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,09/06/2025 14:49:00
Roos Kalisvaart (500212),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,10/17/2025 13:38:00
Roos Kalisvaart (500212),Microsoft Active Directory,APP-ICT03-Portal (avo.local/Demo/Groups/APP-ICT03-Portal),,09/29/2025 05:20:00
Roos Kalisvaart (500212),Microsoft Active Directory,FS-ICT03-RO (avo.local/Demo/Groups/FS-ICT03-RO),,04/19/2025 14:50:00
Roos Kalisvaart (500212),Microsoft Active Directory,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),,11/15/2025 08:37:00
Roos Kalisvaart (500212),Microsoft Active Directory,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),,10/18/2025 20:47:00
Roos Kalisvaart (500212),Microsoft Active Directory,MBX-ICT03 (avo.local/Demo/Groups/MBX-ICT03),,05/01/2025 15:23:00
Roos Kalisvaart (500212),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,01/28/2026 04:26:00
Finn Uijlenbroek (500213),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,04/19/2026 22:07:00
Finn Uijlenbroek (500213),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,06/18/2026 21:37:00
Finn Uijlenbroek (500213),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,01/15/2026 00:24:00
Finn Uijlenbroek (500213),Microsoft Active Directory,APP-CZ08-Portal (avo.local/Demo/Groups/APP-CZ08-Portal),,07/29/2025 09:54:00
Finn Uijlenbroek (500213),Microsoft Active Directory,FS-CZ08-RO (avo.local/Demo/Groups/FS-CZ08-RO),,04/07/2026 03:55:00
Finn Uijlenbroek (500213),Microsoft Active Directory,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),,08/22/2025 22:32:00
Finn Uijlenbroek (500213),Microsoft Active Directory,MBX-CZ08 (avo.local/Demo/Groups/MBX-CZ08),,06/12/2026 22:48:00
Finn Uijlenbroek (500213),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,04/09/2026 08:57:00
Finn Uijlenbroek (500213),Microsoft Active Directory,ROLE-Verzorgende (avo.local/Demo/Groups/ROLE-Verzorgende),,07/31/2025 04:12:00
Finn Uijlenbroek (500213),Microsoft Active Directory,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),,02/22/2026 04:12:00
Hanna Wielenga (500214),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,11/11/2025 09:56:00
Hanna Wielenga (500214),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,07/19/2026 20:40:00
Hanna Wielenga (500214),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,04/09/2026 15:52:00
Hanna Wielenga (500214),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,07/09/2026 07:37:00
Hanna Wielenga (500214),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,08/27/2025 09:25:00
Hanna Wielenga (500214),Microsoft Active Directory,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,10/03/2025 15:10:00
Hanna Wielenga (500214),Microsoft Active Directory,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),,09/27/2025 08:46:00
Hanna Wielenga (500214),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),,04/25/2025 15:03:00
Iris Wielenga (500215),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,02/22/2026 09:26:00
Iris Wielenga (500215),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,10/27/2025 23:00:00
Iris Wielenga (500215),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,03/16/2026 21:42:00
Iris Wielenga (500215),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,08/12/2025 12:02:00
Iris Wielenga (500215),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,02/08/2026 09:09:00
Tess Muijs (500216),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,03/06/2026 12:09:00
Tess Muijs (500216),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/26/2026 12:17:00
Tess Muijs (500216),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,05/05/2026 21:02:00
Tess Muijs (500216),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,07/29/2025 12:48:00
Tess Muijs (500216),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/26/2026 00:33:00
Tess Muijs (500216),Microsoft Active Directory,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),,02/18/2026 06:13:00
Tess Muijs (500216),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),,04/03/2026 13:31:00
Tess Muijs (500216),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,04/22/2026 01:29:00
Bram Lindeboom (500217),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,05/22/2025 18:07:00
Bram Lindeboom (500217),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,09/24/2025 19:54:00
Bram Lindeboom (500217),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,11/05/2025 11:22:00
Bram Lindeboom (500217),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,12/29/2025 18:44:00
Bram Lindeboom (500217),Microsoft Active Directory,FS-CZ08-RO (avo.local/Demo/Groups/FS-CZ08-RO),,06/23/2026 20:59:00
Bram Lindeboom (500217),Microsoft Active Directory,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),,11/01/2025 16:35:00
Bram Lindeboom (500217),Microsoft Active Directory,MBX-CZ08 (avo.local/Demo/Groups/MBX-CZ08),,10/18/2025 14:41:00
Bram Lindeboom (500217),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,11/18/2025 18:52:00
Bram Lindeboom (500217),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),,10/24/2025 09:29:00
Wout Uijlenbroek (500218),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,07/25/2025 02:22:00
Wout Uijlenbroek (500218),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,03/25/2025 22:34:00
Wout Uijlenbroek (500218),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/13/2025 14:41:00
Wout Uijlenbroek (500218),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,03/22/2026 03:52:00
Wout Uijlenbroek (500218),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,02/12/2026 20:38:00
Wout Uijlenbroek (500218),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/22/2025 08:50:00
Wout Uijlenbroek (500218),Microsoft Active Directory,APP-ICT03-Portal (avo.local/Demo/Groups/APP-ICT03-Portal),,02/04/2026 12:55:00
Wout Uijlenbroek (500218),Microsoft Active Directory,FS-ICT03-RO (avo.local/Demo/Groups/FS-ICT03-RO),,02/21/2026 15:42:00
Wout Uijlenbroek (500218),Microsoft Active Directory,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),,12/29/2025 04:19:00
Wout Uijlenbroek (500218),Microsoft Active Directory,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),,07/13/2025 04:56:00
Wout Uijlenbroek (500218),Microsoft Active Directory,MBX-ICT03 (avo.local/Demo/Groups/MBX-ICT03),,04/29/2026 05:22:00
Bram Jonker (500219),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,04/07/2026 10:28:00
Bram Jonker (500219),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,10/23/2025 06:39:00
Bram Jonker (500219),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,04/09/2026 22:05:00
Bram Jonker (500219),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,02/17/2026 14:38:00
Bram Jonker (500219),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/27/2026 01:32:00
Bram Jonker (500219),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,04/02/2025 05:38:00
Bram Jonker (500219),Microsoft Active Directory,FS-HRM02-RW (avo.local/Demo/Groups/FS-HRM02-RW),,05/15/2026 06:40:00
Bram Jonker (500219),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,03/28/2026 22:37:00
Bram Jonker (500219),Microsoft Active Directory,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,04/26/2025 20:25:00
Bram Jonker (500219),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,04/14/2026 07:22:00
Bram Jonker (500219),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),,02/14/2026 18:51:00
Olivier Pronk (500220),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,09/11/2025 19:24:00
Olivier Pronk (500220),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,07/08/2026 11:43:00
Olivier Pronk (500220),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,06/03/2025 03:19:00
Olivier Pronk (500220),Microsoft Active Directory,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),,02/26/2026 06:08:00
Olivier Pronk (500220),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,06/21/2025 22:21:00
Olivier Pronk (500220),Microsoft Active Directory,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),,10/01/2025 20:08:00
Olivier Pronk (500220),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),,04/15/2026 10:00:00
Olivier Pronk (500220),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,02/06/2026 13:23:00
Olivier Pronk (500220),Microsoft Active Directory,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),,07/01/2026 23:14:00
Finn Fokkema (500221),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,12/15/2025 13:24:00
Finn Fokkema (500221),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,09/11/2025 05:48:00
Finn Fokkema (500221),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,12/25/2025 18:17:00
Finn Fokkema (500221),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,01/07/2026 13:52:00
Finn Fokkema (500221),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,11/15/2025 21:51:00
Finn Fokkema (500221),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,06/08/2026 23:30:00
Finn Fokkema (500221),Microsoft Active Directory,APP-FIN01-Portal (avo.local/Demo/Groups/APP-FIN01-Portal),,04/04/2025 04:45:00
Finn Fokkema (500221),Microsoft Active Directory,FS-FIN01-RW (avo.local/Demo/Groups/FS-FIN01-RW),,06/17/2026 05:00:00
Finn Fokkema (500221),Microsoft Active Directory,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),,04/02/2026 08:39:00
Sem Wielenga (500222),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,07/23/2026 16:16:00
Sem Wielenga (500222),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,05/16/2026 11:05:00
Sem Wielenga (500222),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,10/27/2025 01:24:00
Sem Wielenga (500222),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/19/2025 20:47:00
Sem Wielenga (500222),Microsoft Active Directory,APP-FIN01-Portal (avo.local/Demo/Groups/APP-FIN01-Portal),,07/15/2025 00:36:00
Sem Wielenga (500222),Microsoft Active Directory,FS-FIN01-RO (avo.local/Demo/Groups/FS-FIN01-RO),,06/07/2025 15:01:00
Sem Wielenga (500222),Microsoft Active Directory,FS-FIN01-RW (avo.local/Demo/Groups/FS-FIN01-RW),,10/12/2025 03:06:00
Sem Wielenga (500222),Microsoft Active Directory,TEAM-FIN01 (avo.local/Demo/Groups/TEAM-FIN01),,07/16/2026 05:01:00
Sem Wielenga (500222),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,02/18/2026 19:24:00
