Person,System,EntitlementName,Operation,CreatedOn,FinishedOn,Origins,Result
Eva Nagtegaal (500164),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,05/27/2025 21:34:00,05/27/2025 21:34:42,Import,Succeeded
Eva Nagtegaal (500164),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,06/29/2026 11:46:00,06/29/2026 11:46:21,PersonUpdate,Succeeded
Eva Nagtegaal (500164),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,07/07/2025 17:31:00,07/07/2025 17:32:25,Import,Succeeded
Eva Nagtegaal (500164),Microsoft Active Directory,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),Grant,07/19/2025 14:04:00,07/19/2025 14:04:18,BusinessRuleUpdate,Succeeded
Eva Nagtegaal (500164),Microsoft Active Directory,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),Grant,04/27/2026 21:31:00,04/27/2026 21:31:14,PersonUpdate,Succeeded
Eva Nagtegaal (500164),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),Grant,12/11/2025 05:50:00,12/11/2025 05:51:08,ContractUpdate,Succeeded
Eva Nagtegaal (500164),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),Grant,05/28/2026 10:34:00,05/28/2026 10:34:11,ContractUpdate,Succeeded
Olivier Muijs (500165),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,05/14/2026 19:39:00,05/14/2026 19:39:13,PersonUpdate,Succeeded
Olivier Muijs (500165),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,04/24/2025 14:42:00,04/24/2025 14:42:15,ContractUpdate,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,01/24/2026 01:46:00,01/24/2026 01:46:59,Import,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,05/11/2026 03:39:00,05/11/2026 03:39:33,Import,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,09/03/2025 21:40:00,09/03/2025 21:40:16,Import,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,APP-CZ08-Portal (avo.local/Demo/Groups/APP-CZ08-Portal),Grant,02/18/2026 17:57:00,02/18/2026 17:57:01,BusinessRuleUpdate,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,FS-CZ08-RO (avo.local/Demo/Groups/FS-CZ08-RO),Grant,06/08/2026 02:53:00,06/08/2026 02:53:25,ContractUpdate,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,FS-CZ08-RW (avo.local/Demo/Groups/FS-CZ08-RW),Grant,03/27/2025 17:39:00,03/27/2025 17:39:24,ContractUpdate,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,MBX-CZ08 (avo.local/Demo/Groups/MBX-CZ08),Grant,05/25/2025 15:54:00,05/25/2025 15:54:24,Import,Succeeded
Bram Aalbers (500166),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),Grant,05/29/2025 03:12:00,05/29/2025 03:12:46,BusinessRuleUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,12/16/2025 09:26:00,12/16/2025 09:26:31,PersonUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,10/30/2025 07:50:00,10/30/2025 07:51:18,PersonUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,11/03/2025 07:02:00,11/03/2025 07:02:45,ContractUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,11/30/2025 11:04:00,11/30/2025 11:04:05,PersonUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,02/23/2026 20:30:00,02/23/2026 20:30:37,ContractUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,FS-CA010-RO (avo.local/Demo/Groups/FS-CA010-RO),Grant,03/22/2025 22:44:00,03/22/2025 22:44:37,PersonUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,TEAM-CA010 (avo.local/Demo/Groups/TEAM-CA010),Grant,10/24/2025 14:57:00,10/24/2025 14:57:56,Import,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,MBX-CA010 (avo.local/Demo/Groups/MBX-CA010),Grant,05/17/2025 20:47:00,05/17/2025 20:47:50,PersonUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),Grant,06/07/2025 03:05:00,06/07/2025 03:05:26,ContractUpdate,Succeeded
Iris Terlouw (500167),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),Grant,06/22/2025 16:48:00,06/22/2025 16:49:26,PersonUpdate,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,04/06/2026 17:21:00,04/06/2026 17:21:34,Import,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,03/31/2025 14:08:00,03/31/2025 14:08:09,BusinessRuleUpdate,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,05/03/2025 23:05:00,05/03/2025 23:06:14,Import,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Revoke,05/15/2025 23:05:00,05/15/2025 23:06:19,ContractUpdate,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,05/19/2025 23:05:00,05/19/2025 23:05:03,ContractUpdate,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,09/22/2025 02:05:00,09/22/2025 02:05:11,PersonUpdate,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),Grant,08/17/2025 19:41:00,08/17/2025 19:42:05,ContractUpdate,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),Grant,05/31/2026 10:17:00,05/31/2026 10:17:04,Import,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),Grant,10/26/2025 05:31:00,10/26/2025 05:31:46,Import,Succeeded
Daan Aalbers (500168),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),Grant,07/29/2025 19:54:00,07/29/2025 19:54:33,BusinessRuleUpdate,Succeeded
Finn Muijs (500169),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,12/12/2025 00:41:00,12/12/2025 00:41:12,Import,Succeeded
Finn Muijs (500169),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,09/06/2025 05:06:00,09/06/2025 05:07:04,ContractUpdate,Succeeded
Finn Muijs (500169),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,10/16/2025 12:44:00,10/16/2025 12:45:22,BusinessRuleUpdate,Succeeded
Finn Muijs (500169),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,06/16/2025 07:27:00,06/16/2025 07:27:56,PersonUpdate,Succeeded
Finn Muijs (500169),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),Grant,03/25/2025 23:16:00,03/25/2025 23:17:06,ContractUpdate,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,04/11/2026 11:52:00,04/11/2026 11:52:53,Import,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,06/07/2025 21:33:00,06/07/2025 21:34:13,Import,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,01/01/2026 00:27:00,01/01/2026 00:27:34,ContractUpdate,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,06/07/2026 12:09:00,06/07/2026 12:10:07,PersonUpdate,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,06/21/2026 16:09:00,06/21/2026 16:09:07,PersonUpdate,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Revoke,07/30/2026 16:09:00,07/30/2026 16:10:08,ContractUpdate,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,08/03/2026 23:00:00,08/03/2026 23:00:34,ContractUpdate,Succeeded
Anne Berkhout (500170),Microsoft Active Directory,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),Grant,03/30/2025 08:48:00,03/30/2025 08:48:08,BusinessRuleUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,05/11/2025 11:31:00,05/11/2025 11:31:14,Import,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,06/16/2026 01:22:00,06/16/2026 01:22:30,ContractUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,10/28/2025 15:45:00,10/28/2025 15:45:49,BusinessRuleUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,06/08/2026 01:53:00,06/08/2026 01:53:35,BusinessRuleUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,03/17/2026 18:05:00,03/17/2026 18:06:30,PersonUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),Grant,03/23/2025 21:57:00,03/23/2025 21:58:13,ContractUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),Grant,11/19/2025 03:44:00,11/19/2025 03:44:50,ContractUpdate,Succeeded
Olivier Pronk (500171),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),Grant,11/09/2025 19:41:00,11/09/2025 19:41:18,PersonUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,05/19/2026 21:18:00,05/19/2026 21:18:08,Import,Succeeded
Xander Coenen (500172),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,01/01/2026 15:30:00,01/01/2026 15:30:44,Import,Succeeded
Xander Coenen (500172),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,02/06/2026 03:37:00,02/06/2026 03:37:11,BusinessRuleUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,09/02/2025 18:04:00,09/02/2025 18:04:23,BusinessRuleUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),Grant,03/09/2026 19:37:00,03/09/2026 19:37:36,ContractUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),Grant,03/21/2025 22:34:00,03/21/2025 22:35:17,ContractUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,FS-HRM02-RW (avo.local/Demo/Groups/FS-HRM02-RW),Grant,09/14/2025 01:23:00,09/14/2025 01:23:28,BusinessRuleUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),Grant,04/29/2025 08:37:00,04/29/2025 08:37:19,Import,Succeeded
Xander Coenen (500172),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),Revoke,05/15/2025 08:37:00,05/15/2025 08:37:15,ContractUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),Grant,05/31/2025 08:37:00,05/31/2025 08:37:23,ContractUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),Grant,03/06/2026 16:16:00,03/06/2026 16:17:08,BusinessRuleUpdate,Succeeded
Xander Coenen (500172),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),Grant,05/12/2026 06:58:00,05/12/2026 06:58:01,ContractUpdate,Succeeded
Yara Gerritsen (500173),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,06/11/2026 09:32:00,06/11/2026 09:33:00,ContractUpdate,Succeeded
Yara Gerritsen (500173),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,05/16/2025 10:38:00,05/16/2025 10:38:01,PersonUpdate,Succeeded
Yara Gerritsen (500173),Microsoft Active Directory,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),Grant,06/27/2025 10:25:00,06/27/2025 10:26:19,ContractUpdate,Succeeded
Yara Gerritsen (500173),Microsoft Active Directory,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),Grant,05/09/2025 06:46:00,05/09/2025 06:46:19,ContractUpdate,Succeeded
Gijs Lindeboom (500174),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,05/13/2025 12:20:00,05/13/2025 12:20:52,ContractUpdate,Succeeded
Gijs Lindeboom (500174),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,03/25/2025 02:33:00,03/25/2025 02:34:16,PersonUpdate,Succeeded
Gijs Lindeboom (500174),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,06/30/2025 10:51:00,06/30/2025 10:52:16,PersonUpdate,Succeeded
Gijs Lindeboom (500174),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,12/30/2025 10:17:00,12/30/2025 10:17:19,Import,Succeeded
Gijs Lindeboom (500174),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,03/08/2026 20:38:00,03/08/2026 20:39:18,BusinessRuleUpdate,Succeeded
Gijs Lindeboom (500174),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,09/06/2025 16:45:00,09/06/2025 16:45:21,PersonUpdate,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,04/22/2025 03:02:00,04/22/2025 03:03:24,BusinessRuleUpdate,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,09/11/2025 23:06:00,09/11/2025 23:06:35,ContractUpdate,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,01/07/2026 20:56:00,01/07/2026 20:57:22,Import,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,FS-ICT03-RO (avo.local/Demo/Groups/FS-ICT03-RO),Grant,05/03/2025 22:22:00,05/03/2025 22:22:48,PersonUpdate,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),Grant,10/11/2025 14:53:00,10/11/2025 14:53:30,PersonUpdate,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),Grant,10/25/2025 07:33:00,10/25/2025 07:33:26,PersonUpdate,Succeeded
Mila Elzinga (500175),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),Grant,02/12/2026 20:46:00,02/12/2026 20:46:25,Import,Succeeded
Daan Wielenga (500176),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,07/01/2026 03:08:00,07/01/2026 03:08:02,BusinessRuleUpdate,Succeeded
Daan Wielenga (500176),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,03/14/2026 02:44:00,03/14/2026 02:45:24,ContractUpdate,Succeeded
Daan Wielenga (500176),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,09/03/2025 11:17:00,09/03/2025 11:17:09,PersonUpdate,Succeeded
Finn Dijkgraaf (500177),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,01/21/2026 17:09:00,01/21/2026 17:09:28,BusinessRuleUpdate,Succeeded
Finn Dijkgraaf (500177),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,12/30/2025 07:52:00,12/30/2025 07:53:06,PersonUpdate,Succeeded
Finn Dijkgraaf (500177),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,03/12/2026 07:24:00,03/12/2026 07:24:50,Import,Succeeded
Finn Dijkgraaf (500177),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,02/22/2026 16:46:00,02/22/2026 16:47:14,ContractUpdate,Succeeded
Finn Dijkgraaf (500177),Microsoft Active Directory,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),Grant,10/31/2025 09:12:00,10/31/2025 09:12:21,ContractUpdate,Succeeded
Finn Dijkgraaf (500177),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),Grant,09/29/2025 03:28:00,09/29/2025 03:28:55,PersonUpdate,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,04/09/2026 05:32:00,04/09/2026 05:33:11,ContractUpdate,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Revoke,05/26/2026 05:32:00,05/26/2026 05:32:22,ContractUpdate,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,06/01/2026 05:32:00,06/01/2026 05:33:17,ContractUpdate,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,09/23/2025 23:41:00,09/23/2025 23:41:20,Import,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,12/16/2025 15:03:00,12/16/2025 15:03:03,ContractUpdate,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,FS-HRM02-RW (avo.local/Demo/Groups/FS-HRM02-RW),Grant,09/29/2025 19:36:00,09/29/2025 19:36:55,PersonUpdate,Succeeded
Noa Hoekstra (500178),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),Grant,02/12/2026 10:46:00,02/12/2026 10:46:39,ContractUpdate,Succeeded
Noa Jonker (500179),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,10/03/2025 14:15:00,10/03/2025 14:16:12,PersonUpdate,Succeeded
Noa Jonker (500179),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,06/25/2026 06:26:00,06/25/2026 06:27:11,BusinessRuleUpdate,Succeeded
Noa Jonker (500179),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,05/08/2026 10:51:00,05/08/2026 10:51:46,BusinessRuleUpdate,Succeeded
Noa Jonker (500179),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,04/07/2025 00:44:00,04/07/2025 00:45:03,BusinessRuleUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,01/14/2026 06:55:00,01/14/2026 06:56:23,Import,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,07/26/2025 13:08:00,07/26/2025 13:08:01,PersonUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,06/15/2025 00:45:00,06/15/2025 00:45:50,BusinessRuleUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Revoke,07/28/2025 00:45:00,07/28/2025 00:45:06,ContractUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,08/01/2025 00:45:00,08/01/2025 00:46:18,ContractUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,07/16/2026 21:39:00,07/16/2026 21:39:52,ContractUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,06/30/2026 08:07:00,06/30/2026 08:07:56,BusinessRuleUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),Grant,07/16/2026 08:46:00,07/16/2026 08:46:37,BusinessRuleUpdate,Succeeded
Lars Slootweg (500180),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),Grant,07/03/2026 11:17:00,07/03/2026 11:17:47,PersonUpdate,Succeeded
Lars Berkhout (500181),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,06/07/2026 15:38:00,06/07/2026 15:38:17,PersonUpdate,Succeeded
Lars Berkhout (500181),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,02/09/2026 22:19:00,02/09/2026 22:19:25,ContractUpdate,Succeeded
Lars Berkhout (500181),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,10/03/2025 18:43:00,10/03/2025 18:43:24,BusinessRuleUpdate,Succeeded
Lars Berkhout (500181),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,05/03/2025 21:55:00,05/03/2025 21:56:12,BusinessRuleUpdate,Succeeded
Lars Berkhout (500181),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,07/10/2026 09:48:00,07/10/2026 09:48:15,ContractUpdate,Succeeded
