System,Person,AccountDisplayName,AccountUserName,AccountEnabled,PermissionDisplayName,PermissionConfigurationDisplayName,SubPermissionDisplayName,Issue,Resolution
Microsoft Active Directory,Ursula Muijs (500302),Ursula Muijs,ursula.muijs11,True,ROLE-Medewerker (avo.local/Demo/Groups/ROLE-Medewerker),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Lindeboom (500300),Jasper Lindeboom,jasper.lindeboom9,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,,Wout Vroegindeweij (test),test.wout.vroegindeweij91,True,,,,Account unmanaged,None
Microsoft Active Directory,Ursula Nagtegaal (500199),Ursula Nagtegaal,ursula.nagtegaal5,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Roos Elzinga (500136),Roos Elzinga,roos.elzinga39,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Aalbers (500165),Gijs Aalbers,gijs.aalbers68,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Lars Roozendaal (500049),Lars Roozendaal,lars.roozendaal49,True,MBX-CA010 (avo.local/Demo/Groups/MBX-CA010),,,Permission unmanaged,None
Microsoft Active Directory,Pien Zomerdijk (500001),Pien Zomerdijk,pien.zomerdijk1,True,APP-CA010-Portal (avo.local/Demo/Groups/APP-CA010-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Vera Coenen (500289),Vera Coenen,vera.coenen95,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Roozendaal (500319),Ursula Roozendaal,ursula.roozendaal28,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Nagtegaal (500199),Ursula Nagtegaal,ursula.nagtegaal5,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Pronk (500149),Quinten Pronk,quinten.pronk52,True,VPN-Thuiswerken (avo.local/Demo/Groups/VPN-Thuiswerken),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Hoekstra (500178),Jasper Hoekstra,jasper.hoekstra81,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Tess Dijkgraaf (500183),Tess Dijkgraaf,tess.dijkgraaf86,True,APP-ZRG06-Portal (avo.local/Demo/Groups/APP-ZRG06-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Wout Wielenga (500093),Wout Wielenga,wout.wielenga93,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Yara Zomerdijk (500097),Yara Zomerdijk,yara.zomerdijk0,True,ROLE-Facilitair (avo.local/Demo/Groups/ROLE-Facilitair),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Elzinga (500046),Quinten Elzinga,quinten.elzinga46,True,FS-INK08-RO (avo.local/Demo/Groups/FS-INK08-RO),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Nagtegaal (500059),Zoë Nagtegaal,zoe.nagtegaal59,True,APP-Project (avo.local/Demo/Groups/APP-Project),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Dijkgraaf (500115),Ursula Dijkgraaf,ursula.dijkgraaf18,True,LIC-M365-E1 (avo.local/Demo/Groups/LIC-M365-E1),,,Permission unmanaged,None
Microsoft Active Directory,Sem Slootweg (500163),Sem Slootweg,sem.slootweg66,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Eva Elzinga (500116),Eva Elzinga,eva.elzinga19,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Wout Muijs (500043),Wout Muijs,wout.muijs43,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Kim Quaedvlieg (500034),Kim Quaedvlieg,kim.quaedvlieg34,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,,Mila Roozendaal (test),test.mila.roozendaal87,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Nagtegaal (500294),Zoë Nagtegaal,zoe.nagtegaal3,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Tess Gerritsen (500234),Tess Gerritsen,tess.gerritsen40,True,FS-ICT03-RO (avo.local/Demo/Groups/FS-ICT03-RO),,,Permission unmanaged,None
Microsoft Active Directory,Mila Kalisvaart (500017),Mila Kalisvaart,mila.kalisvaart17,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Lars Berkhout (500065),Lars Berkhout,lars.berkhout65,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Tess Oosterhuis (500218),Tess Oosterhuis,tess.oosterhuis24,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Tess Fokkema (500253),Tess Fokkema,tess.fokkema59,True,APP-PowerBI-Pro (avo.local/Demo/Groups/APP-PowerBI-Pro),,,Permission unmanaged,None
Microsoft Active Directory,Bram Terlouw (500092),Bram Terlouw,bram.terlouw92,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Terlouw (500296),Olivier Terlouw,olivier.terlouw5,True,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Wout Muijs (500043),Wout Muijs,wout.muijs43,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Wout Nagtegaal (500155),Wout Nagtegaal,wout.nagtegaal58,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Zomerdijk (500016),Zoë Zomerdijk,zoe.zomerdijk16,False,PRINT-Default (avo.local/Demo/Groups/PRINT-Default),,,Permission unmanaged,None
Microsoft Active Directory,Mila Zomerdijk (500295),Mila Zomerdijk,mila.zomerdijk4,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Jonker (500193),Hanna Jonker,hanna.jonker96,True,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),,,Permission unmanaged,None
Microsoft Active Directory,Cato Uijlenbroek (500100),Cato Uijlenbroek,cato.uijlenbroek3,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Jonker (500193),Hanna Jonker,hanna.jonker96,True,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),,,Permission unmanaged,None
Microsoft Active Directory,Bram Nagtegaal (500312),Bram Nagtegaal,bram.nagtegaal21,True,FS-CA010-RO (avo.local/Demo/Groups/FS-CA010-RO),,,Permission unmanaged,None
Microsoft Active Directory,Eva Pronk (500031),Eva Pronk,eva.pronk31,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Daan Berkhout (500210),Daan Berkhout,daan.berkhout16,True,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,,Permission unmanaged,None
Microsoft Active Directory,Tess Fokkema (500253),Tess Fokkema,tess.fokkema59,True,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Pronk (500189),Ursula Pronk,ursula.pronk92,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Finn Muijs (500040),Finn Muijs,finn.muijs40,True,PRINT-Zwolle (avo.local/Demo/Groups/PRINT-Zwolle),,,Permission unmanaged,None
Microsoft Active Directory,Bram Oosterhuis (500024),Bram Oosterhuis,bram.oosterhuis24,True,FS-KWA07-RW (avo.local/Demo/Groups/FS-KWA07-RW),,,Permission unmanaged,None
Microsoft Active Directory,Kim Dijkgraaf (500156),Kim Dijkgraaf,kim.dijkgraaf59,True,APP-KWA07-Portal (avo.local/Demo/Groups/APP-KWA07-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Xander Lindeboom (500279),Xander Lindeboom,xander.lindeboom85,True,ROLE-Wijkverpleegkundige (avo.local/Demo/Groups/ROLE-Wijkverpleegkundige),,,Permission unmanaged,None
Microsoft Active Directory,Mila Roozendaal (500184),Mila Roozendaal,mila.roozendaal87,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Eva Ipenburg (500013),Eva Ipenburg,eva.ipenburg13,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Fokkema (500244),Gijs Fokkema,gijs.fokkema50,True,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Berkhout (500112),Gijs Berkhout,gijs.berkhout15,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Ipenburg (500273),Olivier Ipenburg,olivier.ipenburg79,True,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,,Permission unmanaged,None
Microsoft Active Directory,Iris Oosterhuis (500107),Iris Oosterhuis,iris.oosterhuis10,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Terlouw (500309),Zoë Terlouw,zoe.terlouw18,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Tess Muijs (500276),Tess Muijs,tess.muijs82,True,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),,,Permission unmanaged,None
Microsoft Active Directory,Kim Roozendaal (500307),Kim Roozendaal,kim.roozendaal16,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Wout Wielenga (500093),Wout Wielenga,wout.wielenga93,True,FS-COM05-RO (avo.local/Demo/Groups/FS-COM05-RO),,,Permission unmanaged,None
Microsoft Active Directory,Xander Jonker (500318),Xander Jonker,xander.jonker27,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Lindeboom (500061),Hanna Lindeboom,hanna.lindeboom61,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Finn Aalbers (500177),Finn Aalbers,finn.aalbers80,True,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Jonker (500052),Olivier Jonker,olivier.jonker52,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Fokkema (500244),Gijs Fokkema,gijs.fokkema50,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Kim Oosterhuis (500014),Kim Oosterhuis,kim.oosterhuis14,True,ROLE-Facilitair (avo.local/Demo/Groups/ROLE-Facilitair),,,Permission unmanaged,None
Microsoft Active Directory,Vera Fokkema (500134),Vera Fokkema,vera.fokkema37,True,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Berkhout (500245),Hanna Berkhout,hanna.berkhout51,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Kalisvaart (500012),Hanna Kalisvaart,hanna.kalisvaart12,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Wielenga (500204),Gijs Wielenga,gijs.wielenga10,True,TEAM-FIN01 (avo.local/Demo/Groups/TEAM-FIN01),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Jonker (500033),Olivier Jonker,olivier.jonker33,True,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),,,Permission unmanaged,None
Microsoft Active Directory,,Service account svc-cz0816,svc-cz0816,False,LOG-Eventcollector (avo.local/Demo/Groups/LOG-Eventcollector),,,Permission unmanaged,None
Microsoft Active Directory,Finn Berkhout (500062),Finn Berkhout,finn.berkhout62,True,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Wout Nagtegaal (500155),Wout Nagtegaal,wout.nagtegaal58,True,FS-Applicatiebeheerder-DATA (avo.local/Demo/Groups/FS-Applicatiebeheerder-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Slootweg (500180),Ursula Slootweg,ursula.slootweg83,True,APP-ZRG06-Portal (avo.local/Demo/Groups/APP-ZRG06-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Jonker (500033),Olivier Jonker,olivier.jonker33,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Bram Oosterhuis (500191),Bram Oosterhuis,bram.oosterhuis94,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Lars Muijs (500159),Lars Muijs,lars.muijs62,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Kim Berkhout (500174),Kim Berkhout,kim.berkhout77,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Lars Berkhout (500065),Lars Berkhout,lars.berkhout65,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Yara Vroegindeweij (500206),Yara Vroegindeweij,yara.vroegindeweij12,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Wout Uijlenbroek (500231),Wout Uijlenbroek,wout.uijlenbroek37,True,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500130),Finn Jonker,finn.jonker33,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Mila Slootweg (500275),Mila Slootweg,mila.slootweg81,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500146),Finn Jonker,finn.jonker49,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Zomerdijk (500036),Ursula Zomerdijk,ursula.zomerdijk36,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Noa Dijkgraaf (500167),Noa Dijkgraaf,noa.dijkgraaf70,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Lars Elzinga (500262),Lars Elzinga,lars.elzinga68,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Mila Pronk (500125),Mila Pronk,mila.pronk28,False,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Mila Berkhout (500187),Mila Berkhout,mila.berkhout90,True,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Lindeboom (500203),Gijs Lindeboom,gijs.lindeboom9,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Lars Jonker (500284),Lars Jonker,lars.jonker90,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Wielenga (500119),Jasper Wielenga,jasper.wielenga22,True,ROLE-Wijkverpleegkundige (avo.local/Demo/Groups/ROLE-Wijkverpleegkundige),,,Permission unmanaged,None
Microsoft Active Directory,Anne Wielenga (500243),Anne Wielenga,anne.wielenga49,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Sem Lindeboom (500216),Sem Lindeboom,sem.lindeboom22,True,TEAM-INK08 (avo.local/Demo/Groups/TEAM-INK08),,,Permission unmanaged,None
Microsoft Active Directory,Wout Coenen (500192),Wout Coenen,wout.coenen95,True,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,,Permission unmanaged,None
Microsoft Active Directory,,Xander Muijs (test),test.xander.muijs26,False,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Nagtegaal (500199),Ursula Nagtegaal,ursula.nagtegaal5,True,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Lindeboom (500259),Zoë Lindeboom,zoe.lindeboom65,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Finn Oosterhuis (500160),Finn Oosterhuis,finn.oosterhuis63,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Wout Oosterhuis (500069),Wout Oosterhuis,wout.oosterhuis69,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Roos Gerritsen (500070),Roos Gerritsen,roos.gerritsen70,False,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,,Hanna Berkhout (test),test.hanna.berkhout40,False,APP-Planner (avo.local/Demo/Groups/APP-Planner),,,Permission unmanaged,None
Microsoft Active Directory,Kim Berkhout (500153),Kim Berkhout,kim.berkhout56,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Slootweg (500084),Jasper Slootweg,jasper.slootweg84,True,PRINT-Default (avo.local/Demo/Groups/PRINT-Default),,,Permission unmanaged,None
Microsoft Active Directory,Roos Gerritsen (500172),Roos Gerritsen,roos.gerritsen75,True,FS-COM05-RW (avo.local/Demo/Groups/FS-COM05-RW),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Slootweg (500005),Gijs Slootweg,gijs.slootweg5,True,TEAM-KWA07 (avo.local/Demo/Groups/TEAM-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Finn Berkhout (500236),Finn Berkhout,finn.berkhout42,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Xander Jonker (500126),Xander Jonker,xander.jonker29,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Coenen (500074),Gijs Coenen,gijs.coenen74,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Wout Terlouw (500042),Wout Terlouw,wout.terlouw42,False,LIC-M365-E1 (avo.local/Demo/Groups/LIC-M365-E1),,,Permission unmanaged,None
Microsoft Active Directory,Mila Oosterhuis (500144),Mila Oosterhuis,mila.oosterhuis47,True,PRINT-Apeldoorn (avo.local/Demo/Groups/PRINT-Apeldoorn),,,Permission unmanaged,None
Microsoft Active Directory,Mila Roozendaal (500184),Mila Roozendaal,mila.roozendaal87,True,APP-ZRG06-Portal (avo.local/Demo/Groups/APP-ZRG06-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Mila Lindeboom (500089),Mila Lindeboom,mila.lindeboom89,True,PRINT-Deventer (avo.local/Demo/Groups/PRINT-Deventer),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Pronk (500149),Quinten Pronk,quinten.pronk52,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Jonker (500033),Olivier Jonker,olivier.jonker33,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Yara Fokkema (500237),Yara Fokkema,yara.fokkema43,True,MBX-INK08 (avo.local/Demo/Groups/MBX-INK08),,,Permission unmanaged,None
Microsoft Active Directory,Roos Gerritsen (500070),Roos Gerritsen,roos.gerritsen70,False,FS-ZRG06-RO (avo.local/Demo/Groups/FS-ZRG06-RO),,,Permission unmanaged,None
Microsoft Active Directory,Mila Dijkgraaf (500032),Mila Dijkgraaf,mila.dijkgraaf32,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Tess Wielenga (500120),Tess Wielenga,tess.wielenga23,False,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,,Permission unmanaged,None
Microsoft Active Directory,Xander Muijs (500220),Xander Muijs,xander.muijs26,True,APP-COM05-Portal (avo.local/Demo/Groups/APP-COM05-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Wielenga (500143),Ursula Wielenga,ursula.wielenga46,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
